date,ticker,adj_close
2023-01-24,IONS,55.41
2023-01-24,SRPT,52.51
2023-01-24,RARE,14.98
2023-01-24,BLUE,0.61
2023-01-24,FOLD,6.36
2023-01-24,ACAD,2.58
2023-01-24,HALO,175.47
2023-01-24,KRTX,17.52
2023-01-24,IMVT,36.83
2023-01-24,ARWR,92.81
2023-01-24,PCVX,59.02
2023-01-24,BEAM,0.57
2023-01-24,EDIT,0.89
2023-01-25,AMGN,277.63
2023-01-25,GILD,73.95
2023-01-25,VRTX,385.55
2023-01-25,REGN,1227.64
2023-01-25,BIIB,420.43
2023-01-25,ALNY,139.72
2023-01-25,BMRN,129.19
2023-01-25,SGEN,196.94
2023-01-25,INCY,23.61
2023-01-25,EXEL,37.03
2023-01-25,MRNA,164.88
2023-01-25,BNTX,19.35
2023-01-25,IONS,53.94
2023-01-25,SRPT,54.37
2023-01-25,RARE,14.84
2023-01-25,BLUE,0.64
2023-01-25,FOLD,6.15
2023-01-25,ACAD,2.58
2023-01-25,HALO,176.49
2023-01-25,KRTX,17.92
2023-01-25,IMVT,39.40
2023-01-25,ARWR,90.89
2023-01-25,PCVX,61.08
2023-01-25,BEAM,0.56
2023-01-25,EDIT,0.83
2023-01-26,AMGN,281.30
2023-01-26,GILD,72.90
2023-01-26,VRTX,382.65
2023-01-26,REGN,1245.68
2023-01-26,BIIB,416.48
2023-01-26,ALNY,140.44
2023-01-26,BMRN,129.02
2023-01-26,SGEN,196.05
2023-01-26,INCY,24.04
2023-01-26,EXEL,35.66
2023-01-26,MRNA,167.64
2023-01-26,BNTX,19.83
2023-01-26,IONS,54.43
2023-01-26,SRPT,56.56
2023-01-26,RARE,15.24
2023-01-26,BLUE,0.60
2023-01-26,FOLD,6.18
2023-01-26,ACAD,2.61
2023-01-26,HALO,183.84
2023-01-26,KRTX,19.56
2023-01-26,IMVT,40.01
2023-01-26,ARWR,92.48
2023-01-26,PCVX,61.40
2023-01-26,BEAM,0.51
2023-01-26,EDIT,0.86
2023-01-27,AMGN,275.99
2023-01-27,GILD,71.12
2023-01-27,VRTX,383.52
2023-01-27,REGN,1258.93
2023-01-27,BIIB,415.43
2023-01-27,ALNY,144.05
2023-01-27,BMRN,133.87
2023-01-27,SGEN,201.04
2023-01-27,INCY,25.29
2023-01-27,EXEL,34.97
2023-01-27,MRNA,172.06
2023-01-27,BNTX,20.34
2023-01-27,IONS,52.80
2023-01-27,SRPT,56.07
2023-01-27,RARE,15.20
2023-01-27,BLUE,0.61
2023-01-27,FOLD,6.28
2023-01-27,ACAD,2.50
2023-01-27,HALO,188.17
2023-01-27,KRTX,20.00
2023-01-27,IMVT,43.86
2023-01-27,ARWR,92.98
2023-01-27,PCVX,61.91
2023-01-27,BEAM,0.52
2023-01-27,EDIT,0.91
2023-01-30,AMGN,281.25
2023-01-30,GILD,70.72
2023-01-30,VRTX,380.48
2023-01-30,REGN,1255.62
2023-01-30,BIIB,423.45
2023-01-30,ALNY,143.76
2023-01-30,BMRN,132.77
2023-01-30,SGEN,197.99
2023-01-30,INCY,25.42
2023-01-30,EXEL,34.61
2023-01-30,MRNA,157.05
2023-01-30,BNTX,19.74
2023-01-30,IONS,49.17
2023-01-30,SRPT,57.54
2023-01-30,RARE,15.31
2023-01-30,BLUE,0.52
2023-01-30,FOLD,6.32
2023-01-30,ACAD,2.47
2023-01-30,HALO,195.21
2023-01-30,KRTX,19.60
2023-01-30,IMVT,44.74
2023-01-30,ARWR,84.43
2023-01-30,PCVX,59.89
2023-01-30,BEAM,0.50
2023-01-30,EDIT,0.90
2023-01-31,AMGN,284.02
2023-01-31,GILD,71.69
2023-01-31,VRTX,393.96
2023-01-31,REGN,1281.11
2023-01-31,BIIB,444.94
2023-01-31,ALNY,141.82
2023-01-31,BMRN,134.46
2023-01-31,SGEN,204.08
2023-01-31,INCY,26.33
2023-01-31,EXEL,35.16
2023-01-31,MRNA,161.81
2023-01-31,BNTX,17.16
2023-01-31,IONS,50.85
2023-01-31,SRPT,57.81
2023-01-31,RARE,15.30
2023-01-31,BLUE,0.53
2023-01-31,FOLD,6.65
2023-01-31,ACAD,2.46
2023-01-31,HALO,182.92
2023-01-31,KRTX,19.49
2023-01-31,IMVT,45.51
2023-01-31,ARWR,88.34
2023-01-31,PCVX,57.95
2023-01-31,BEAM,0.50
2023-01-31,EDIT,0.79
2023-02-01,AMGN,281.08
2023-02-01,GILD,73.48
2023-02-01,VRTX,396.27
2023-02-01,REGN,1319.29
2023-02-01,BIIB,456.90
2023-02-01,ALNY,146.36
2023-02-01,BMRN,138.42
2023-02-01,SGEN,203.89
2023-02-01,INCY,26.01
2023-02-01,EXEL,35.04
2023-02-01,MRNA,164.63
2023-02-01,BNTX,16.89
2023-02-01,IONS,49.62
2023-02-01,SRPT,59.25
2023-02-01,RARE,17.10
2023-02-01,BLUE,0.55
2023-02-01,FOLD,6.39
2023-02-01,ACAD,2.43
2023-02-01,HALO,188.26
2023-02-01,KRTX,20.13
2023-02-01,IMVT,43.58
2023-02-01,ARWR,90.33
2023-02-01,PCVX,57.37
2023-02-01,BEAM,0.51
2023-02-01,EDIT,0.83
2023-02-02,AMGN,277.07
2023-02-02,GILD,72.28
2023-02-02,VRTX,417.07
2023-02-02,REGN,1300.45
2023-02-02,BIIB,452.10
2023-02-02,ALNY,146.43
2023-02-02,BMRN,133.87
2023-02-02,SGEN,211.10
2023-02-02,INCY,26.20
2023-02-02,EXEL,33.52
2023-02-02,MRNA,164.23
2023-02-02,BNTX,16.86
2023-02-02,IONS,49.76
2023-02-02,SRPT,59.22
2023-02-02,RARE,14.67
2023-02-02,BLUE,0.55
2023-02-02,FOLD,5.90
2023-02-02,ACAD,2.46
2023-02-02,HALO,188.71
2023-02-02,KRTX,21.48
2023-02-02,IMVT,43.86
2023-02-02,ARWR,98.61
2023-02-02,PCVX,60.48
2023-02-02,BEAM,0.54
2023-02-02,EDIT,0.78
2023-02-03,AMGN,280.73
2023-02-03,GILD,74.21
2023-02-03,VRTX,429.22
2023-02-03,REGN,1272.89
2023-02-03,BIIB,473.98
2023-02-03,ALNY,143.65
2023-02-03,BMRN,133.97
2023-02-03,SGEN,212.39
2023-02-03,INCY,26.15
2023-02-03,EXEL,35.07
2023-02-03,MRNA,169.32
2023-02-03,BNTX,16.98
2023-02-03,IONS,51.08
2023-02-03,SRPT,57.98
2023-02-03,RARE,14.85
2023-02-03,BLUE,0.57
2023-02-03,FOLD,6.05
2023-02-03,ACAD,2.46
2023-02-03,HALO,187.56
2023-02-03,KRTX,21.71
2023-02-03,IMVT,45.66
2023-02-03,ARWR,89.70
2023-02-03,PCVX,61.17
2023-02-03,BEAM,0.51
2023-02-03,EDIT,0.80
2023-02-06,AMGN,280.44
2023-02-06,GILD,74.94
2023-02-06,VRTX,425.40
2023-02-06,REGN,1260.32
2023-02-06,BIIB,482.89
2023-02-06,ALNY,142.05
2023-02-06,BMRN,127.01
2023-02-06,SGEN,213.20
2023-02-06,INCY,26.94
2023-02-06,EXEL,33.53
2023-02-06,MRNA,168.99
2023-02-06,BNTX,15.75
2023-02-06,IONS,50.08
2023-02-06,SRPT,58.43
2023-02-06,RARE,15.29
2023-02-06,BLUE,0.58
2023-02-06,FOLD,5.90
2023-02-06,ACAD,2.55
2023-02-06,HALO,199.53
2023-02-06,KRTX,21.30
2023-02-06,IMVT,46.57
2023-02-06,ARWR,89.33
2023-02-06,PCVX,61.31
2023-02-06,BEAM,0.50
2023-02-06,EDIT,0.79
2023-02-07,AMGN,280.39
2023-02-07,GILD,73.27
2023-02-07,VRTX,422.99
2023-02-07,REGN,1249.62
2023-02-07,BIIB,493.25
2023-02-07,ALNY,136.05
2023-02-07,BMRN,127.07
2023-02-07,SGEN,211.26
2023-02-07,INCY,27.15
2023-02-07,EXEL,33.27
2023-02-07,MRNA,171.31
2023-02-07,BNTX,14.45
2023-02-07,IONS,47.11
2023-02-07,SRPT,61.67
2023-02-07,RARE,14.58
2023-02-07,BLUE,0.55
2023-02-07,FOLD,6.01
2023-02-07,ACAD,2.53
2023-02-07,HALO,200.10
2023-02-07,KRTX,22.37
2023-02-07,IMVT,47.49
2023-02-07,ARWR,93.76
2023-02-07,PCVX,60.59
2023-02-07,BEAM,0.52
2023-02-07,EDIT,0.84
2023-02-08,AMGN,288.17
2023-02-08,GILD,71.95
2023-02-08,VRTX,430.83
2023-02-08,REGN,1276.49
2023-02-08,BIIB,480.05
2023-02-08,ALNY,128.66
2023-02-08,BMRN,124.34
2023-02-08,SGEN,203.95
2023-02-08,INCY,29.15
2023-02-08,EXEL,33.80
2023-02-08,MRNA,173.61
2023-02-08,BNTX,14.21
2023-02-08,IONS,47.53
2023-02-08,SRPT,62.10
2023-02-08,RARE,15.34
2023-02-08,BLUE,0.55
2023-02-08,FOLD,6.26
2023-02-08,ACAD,2.70
2023-02-08,HALO,195.12
2023-02-08,KRTX,22.27
2023-02-08,IMVT,49.61
2023-02-08,ARWR,91.34
2023-02-08,PCVX,58.42
2023-02-08,BEAM,0.54
2023-02-08,EDIT,0.82
2023-02-09,AMGN,295.73
2023-02-09,GILD,73.65
2023-02-09,VRTX,425.62
2023-02-09,REGN,1220.71
2023-02-09,BIIB,468.26
2023-02-09,ALNY,130.53
2023-02-09,BMRN,124.46
2023-02-09,SGEN,203.02
2023-02-09,INCY,28.69
2023-02-09,EXEL,33.52
2023-02-09,MRNA,173.05
2023-02-09,BNTX,13.33
2023-02-09,IONS,47.15
2023-02-09,SRPT,67.19
2023-02-09,RARE,15.30
2023-02-09,BLUE,0.57
2023-02-09,FOLD,6.24
2023-02-09,ACAD,2.67
2023-02-09,HALO,189.95
2023-02-09,KRTX,20.56
2023-02-09,IMVT,48.35
2023-02-09,ARWR,94.25
2023-02-09,PCVX,58.02
2023-02-09,BEAM,0.59
2023-02-09,EDIT,0.86
2023-02-10,AMGN,300.29
2023-02-10,GILD,74.43
2023-02-10,VRTX,429.72
2023-02-10,REGN,1238.79
2023-02-10,BIIB,456.30
2023-02-10,ALNY,123.01
2023-02-10,BMRN,126.99
2023-02-10,SGEN,200.74
2023-02-10,INCY,28.81
2023-02-10,EXEL,30.45
2023-02-10,MRNA,177.42
2023-02-10,BNTX,12.55
2023-02-10,IONS,49.10
2023-02-10,SRPT,68.25
2023-02-10,RARE,15.01
2023-02-10,BLUE,0.60
2023-02-10,FOLD,6.41
2023-02-10,ACAD,2.65
2023-02-10,HALO,184.76
2023-02-10,KRTX,20.80
2023-02-10,IMVT,46.39
2023-02-10,ARWR,101.14
2023-02-10,PCVX,56.56
2023-02-10,BEAM,0.54
2023-02-10,EDIT,0.82
2023-02-13,AMGN,304.10
2023-02-13,GILD,74.21
2023-02-13,VRTX,420.32
2023-02-13,REGN,1230.86
2023-02-13,BIIB,441.52
2023-02-13,ALNY,125.15
2023-02-13,BMRN,128.04
2023-02-13,SGEN,198.25
2023-02-13,INCY,28.98
2023-02-13,EXEL,31.22
2023-02-13,MRNA,182.47
2023-02-13,BNTX,13.28
2023-02-13,IONS,47.62
2023-02-13,SRPT,67.40
2023-02-13,RARE,14.44
2023-02-13,BLUE,0.64
2023-02-13,FOLD,6.64
2023-02-13,ACAD,2.68
2023-02-13,HALO,182.73
2023-02-13,KRTX,19.56
2023-02-13,IMVT,48.25
2023-02-13,ARWR,100.31
2023-02-13,PCVX,57.91
2023-02-13,BEAM,0.53
2023-02-13,EDIT,0.73
2023-02-14,AMGN,303.99
2023-02-14,GILD,74.07
2023-02-14,VRTX,410.28
2023-02-14,REGN,1247.55
2023-02-14,BIIB,429.33
2023-02-14,ALNY,128.29
2023-02-14,BMRN,127.60
2023-02-14,SGEN,191.19
2023-02-14,INCY,29.58
2023-02-14,EXEL,32.51
2023-02-14,MRNA,193.25
2023-02-14,BNTX,14.05
2023-02-14,IONS,47.86
2023-02-14,SRPT,66.35
2023-02-14,RARE,14.66
2023-02-14,BLUE,0.62
2023-02-14,FOLD,6.56
2023-02-14,ACAD,2.66
2023-02-14,HALO,187.44
2023-02-14,KRTX,19.90
2023-02-14,IMVT,43.49
2023-02-14,ARWR,100.23
2023-02-14,PCVX,57.11
2023-02-14,BEAM,0.51
2023-02-14,EDIT,0.71
2023-02-15,AMGN,305.62
2023-02-15,GILD,74.79
2023-02-15,VRTX,402.41
2023-02-15,REGN,1285.22
2023-02-15,BIIB,419.45
2023-02-15,ALNY,127.69
2023-02-15,BMRN,129.75
2023-02-15,SGEN,181.89
2023-02-15,INCY,28.35
2023-02-15,EXEL,33.60
2023-02-15,MRNA,202.62
2023-02-15,BNTX,13.99
2023-02-15,IONS,46.85
2023-02-15,SRPT,65.86
2023-02-15,RARE,14.77
2023-02-15,BLUE,0.54
2023-02-15,FOLD,6.49
2023-02-15,ACAD,2.63
2023-02-15,HALO,199.51
2023-02-15,KRTX,19.42
2023-02-15,IMVT,43.60
2023-02-15,ARWR,103.91
2023-02-15,PCVX,56.53
2023-02-15,BEAM,0.55
2023-02-15,EDIT,0.65
2023-02-16,AMGN,301.18
2023-02-16,GILD,73.24
2023-02-16,VRTX,395.42
2023-02-16,REGN,1243.69
2023-02-16,BIIB,431.56
2023-02-16,ALNY,125.99
2023-02-16,BMRN,130.40
2023-02-16,SGEN,179.46
2023-02-16,INCY,28.75
2023-02-16,EXEL,34.14
2023-02-16,MRNA,195.25
2023-02-16,BNTX,14.94
2023-02-16,IONS,43.31
2023-02-16,SRPT,64.81
2023-02-16,RARE,15.12
2023-02-16,BLUE,0.60
2023-02-16,FOLD,6.70
2023-02-16,ACAD,2.62
2023-02-16,HALO,198.49
2023-02-16,KRTX,19.48
2023-02-16,IMVT,44.51
2023-02-16,ARWR,103.83
2023-02-16,PCVX,55.73
2023-02-16,BEAM,0.55
2023-02-16,EDIT,0.69
2023-02-17,AMGN,303.15
2023-02-17,GILD,75.00
2023-02-17,VRTX,400.07
2023-02-17,REGN,1261.39
2023-02-17,BIIB,426.99
2023-02-17,ALNY,126.43
2023-02-17,BMRN,127.76
2023-02-17,SGEN,177.43
2023-02-17,INCY,29.02
2023-02-17,EXEL,34.18
2023-02-17,MRNA,215.04
2023-02-17,BNTX,14.55
2023-02-17,IONS,44.41
2023-02-17,SRPT,67.22
2023-02-17,RARE,15.81
2023-02-17,BLUE,0.61
2023-02-17,FOLD,6.21
2023-02-17,ACAD,2.74
2023-02-17,HALO,198.50
2023-02-17,KRTX,17.95
2023-02-17,IMVT,50.28
2023-02-17,ARWR,108.20
2023-02-17,PCVX,57.09
2023-02-17,BEAM,0.53
2023-02-17,EDIT,0.70
2023-02-20,AMGN,308.66
2023-02-20,GILD,75.18
2023-02-20,VRTX,399.88
2023-02-20,REGN,1243.95
2023-02-20,BIIB,423.53
2023-02-20,ALNY,127.84
2023-02-20,BMRN,130.05
2023-02-20,SGEN,183.68
2023-02-20,INCY,29.90
2023-02-20,EXEL,32.92
2023-02-20,MRNA,198.89
2023-02-20,BNTX,14.31
2023-02-20,IONS,43.49
2023-02-20,SRPT,68.49
2023-02-20,RARE,15.48
2023-02-20,BLUE,0.60
2023-02-20,FOLD,6.23
2023-02-20,ACAD,2.86
2023-02-20,HALO,194.62
2023-02-20,KRTX,17.90
2023-02-20,IMVT,51.44
2023-02-20,ARWR,105.85
2023-02-20,PCVX,57.54
2023-02-20,BEAM,0.53
2023-02-20,EDIT,0.71
2023-02-21,AMGN,302.93
2023-02-21,GILD,77.55
2023-02-21,VRTX,395.95
2023-02-21,REGN,1303.57
2023-02-21,BIIB,425.63
2023-02-21,ALNY,130.06
2023-02-21,BMRN,123.32
2023-02-21,SGEN,185.38
2023-02-21,INCY,28.89
2023-02-21,EXEL,32.75
2023-02-21,MRNA,181.23
2023-02-21,BNTX,15.08
2023-02-21,IONS,46.46
2023-02-21,SRPT,69.63
2023-02-21,RARE,15.63
2023-02-21,BLUE,0.63
2023-02-21,FOLD,6.15
2023-02-21,ACAD,3.00
2023-02-21,HALO,200.50
2023-02-21,KRTX,18.09
2023-02-21,IMVT,50.63
2023-02-21,ARWR,106.71
2023-02-21,PCVX,56.71
2023-02-21,BEAM,0.56
2023-02-21,EDIT,0.67
2023-02-22,AMGN,302.64
2023-02-22,GILD,80.21
2023-02-22,VRTX,396.00
2023-02-22,REGN,1264.46
2023-02-22,BIIB,426.06
2023-02-22,ALNY,131.32
2023-02-22,BMRN,125.77
2023-02-22,SGEN,188.93
2023-02-22,INCY,30.54
2023-02-22,EXEL,32.58
2023-02-22,MRNA,186.75
2023-02-22,BNTX,14.61
2023-02-22,IONS,49.09
2023-02-22,SRPT,72.58
2023-02-22,RARE,16.04
2023-02-22,BLUE,0.63
2023-02-22,FOLD,6.37
2023-02-22,ACAD,3.04
2023-02-22,HALO,187.32
2023-02-22,KRTX,17.35
2023-02-22,IMVT,50.69
2023-02-22,ARWR,106.57
2023-02-22,PCVX,59.31
2023-02-22,BEAM,0.57
2023-02-22,EDIT,0.67
2023-02-23,AMGN,308.19
2023-02-23,GILD,78.45
2023-02-23,VRTX,392.36
2023-02-23,REGN,1279.48
2023-02-23,BIIB,429.14
2023-02-23,ALNY,129.75
2023-02-23,BMRN,124.96
2023-02-23,SGEN,188.58
2023-02-23,INCY,30.33
2023-02-23,EXEL,31.95
2023-02-23,MRNA,173.06
2023-02-23,BNTX,14.48
2023-02-23,IONS,48.85
2023-02-23,SRPT,76.85
2023-02-23,RARE,16.11
2023-02-23,BLUE,0.63
2023-02-23,FOLD,6.22
2023-02-23,ACAD,3.14
2023-02-23,HALO,179.75
2023-02-23,KRTX,18.67
2023-02-23,IMVT,44.72
2023-02-23,ARWR,107.97
2023-02-23,PCVX,60.29
2023-02-23,BEAM,0.60
2023-02-23,EDIT,0.66
2023-02-24,AMGN,312.26
2023-02-24,GILD,78.24
2023-02-24,VRTX,391.84
2023-02-24,REGN,1291.04
2023-02-24,BIIB,415.53
2023-02-24,ALNY,130.68
2023-02-24,BMRN,128.79
2023-02-24,SGEN,188.34
2023-02-24,INCY,31.29
2023-02-24,EXEL,31.24
2023-02-24,MRNA,187.19
2023-02-24,BNTX,13.69
2023-02-24,IONS,46.78
2023-02-24,SRPT,76.01
2023-02-24,RARE,16.90
2023-02-24,BLUE,0.67
2023-02-24,FOLD,6.14
2023-02-24,ACAD,3.13
2023-02-24,HALO,187.34
2023-02-24,KRTX,18.08
2023-02-24,IMVT,46.10
2023-02-24,ARWR,102.91
2023-02-24,PCVX,59.71
2023-02-24,BEAM,0.56
2023-02-24,EDIT,0.60
2023-02-27,AMGN,314.93
2023-02-27,GILD,77.50
2023-02-27,VRTX,384.53
2023-02-27,REGN,1307.94
2023-02-27,BIIB,411.03
2023-02-27,ALNY,127.51
2023-02-27,BMRN,129.24
2023-02-27,SGEN,193.67
2023-02-27,INCY,32.18
2023-02-27,EXEL,28.62
2023-02-27,MRNA,198.39
2023-02-27,BNTX,14.10
2023-02-27,IONS,47.31
2023-02-27,SRPT,75.21
2023-02-27,RARE,16.28
2023-02-27,BLUE,0.71
2023-02-27,FOLD,6.09
2023-02-27,ACAD,3.11
2023-02-27,HALO,194.76
2023-02-27,KRTX,18.40
2023-02-27,IMVT,47.40
2023-02-27,ARWR,101.70
2023-02-27,PCVX,59.91
2023-02-27,BEAM,0.56
2023-02-27,EDIT,0.56
2023-02-28,AMGN,314.53
2023-02-28,GILD,76.85
2023-02-28,VRTX,374.22
2023-02-28,REGN,1323.30
2023-02-28,BIIB,402.32
2023-02-28,ALNY,126.96
2023-02-28,BMRN,131.58
2023-02-28,SGEN,186.26
2023-02-28,INCY,33.24
2023-02-28,EXEL,30.74
2023-02-28,MRNA,202.28
2023-02-28,BNTX,14.16
2023-02-28,IONS,48.57
2023-02-28,SRPT,74.95
2023-02-28,RARE,17.07
2023-02-28,BLUE,0.68
2023-02-28,FOLD,6.09
2023-02-28,ACAD,2.98
2023-02-28,HALO,201.37
2023-02-28,KRTX,18.34
2023-02-28,IMVT,47.03
2023-02-28,ARWR,95.90
2023-02-28,PCVX,61.78
2023-02-28,BEAM,0.57
2023-02-28,EDIT,0.55
2023-03-01,AMGN,317.33
2023-03-01,GILD,76.49
2023-03-01,VRTX,377.57
2023-03-01,REGN,1351.17
2023-03-01,BIIB,416.09
2023-03-01,ALNY,120.96
2023-03-01,BMRN,128.06
2023-03-01,SGEN,180.82
2023-03-01,INCY,31.95
2023-03-01,EXEL,29.54
2023-03-01,MRNA,189.65
2023-03-01,BNTX,14.45
2023-03-01,IONS,47.51
2023-03-01,SRPT,75.91
2023-03-01,RARE,17.16
2023-03-01,BLUE,0.61
2023-03-01,FOLD,6.12
2023-03-01,ACAD,2.96
2023-03-01,HALO,196.43
2023-03-01,KRTX,18.45
2023-03-01,IMVT,45.37
2023-03-01,ARWR,97.85
2023-03-01,PCVX,63.10
2023-03-01,BEAM,0.52
2023-03-01,EDIT,0.53
2023-03-02,AMGN,308.40
2023-03-02,GILD,74.92
2023-03-02,VRTX,377.59
2023-03-02,REGN,1312.16
2023-03-02,BIIB,426.09
2023-03-02,ALNY,116.74
2023-03-02,BMRN,137.54
2023-03-02,SGEN,180.54
2023-03-02,INCY,32.14
2023-03-02,EXEL,29.14
2023-03-02,MRNA,183.21
2023-03-02,BNTX,15.32
2023-03-02,IONS,49.91
2023-03-02,SRPT,75.62
2023-03-02,RARE,16.93
2023-03-02,BLUE,0.59
2023-03-02,FOLD,5.87
2023-03-02,ACAD,2.97
2023-03-02,HALO,183.94
2023-03-02,KRTX,17.72
2023-03-02,IMVT,44.79
2023-03-02,ARWR,97.74
2023-03-02,PCVX,62.59
2023-03-02,BEAM,0.51
2023-03-02,EDIT,0.54
2023-03-03,AMGN,310.10
2023-03-03,GILD,75.12
2023-03-03,VRTX,378.62
2023-03-03,REGN,1274.89
2023-03-03,BIIB,448.04
2023-03-03,ALNY,115.20
2023-03-03,BMRN,139.82
2023-03-03,SGEN,180.87
2023-03-03,INCY,32.61
2023-03-03,EXEL,27.91
2023-03-03,MRNA,184.17
2023-03-03,BNTX,14.41
2023-03-03,IONS,47.97
2023-03-03,SRPT,72.69
2023-03-03,RARE,16.09
2023-03-03,BLUE,0.57
2023-03-03,FOLD,5.94
2023-03-03,ACAD,3.02
2023-03-03,HALO,190.27
2023-03-03,KRTX,18.69
2023-03-03,IMVT,48.61
2023-03-03,ARWR,96.20
2023-03-03,PCVX,62.85
2023-03-03,BEAM,0.50
2023-03-03,EDIT,0.58
2023-03-06,AMGN,314.25
2023-03-06,GILD,76.60
2023-03-06,VRTX,374.45
2023-03-06,REGN,1285.97
2023-03-06,BIIB,439.32
2023-03-06,ALNY,115.03
2023-03-06,BMRN,143.42
2023-03-06,SGEN,180.69
2023-03-06,INCY,32.85
2023-03-06,EXEL,27.66
2023-03-06,MRNA,173.23
2023-03-06,BNTX,13.99
2023-03-06,IONS,45.70
2023-03-06,SRPT,73.99
2023-03-06,RARE,16.05
2023-03-06,BLUE,0.58
2023-03-06,FOLD,5.35
2023-03-06,ACAD,2.92
2023-03-06,HALO,211.08
2023-03-06,KRTX,18.58
2023-03-06,IMVT,48.39
2023-03-06,ARWR,94.77
2023-03-06,PCVX,66.60
2023-03-06,BEAM,0.50
2023-03-06,EDIT,0.56
2023-03-07,AMGN,318.86
2023-03-07,GILD,76.83
2023-03-07,VRTX,379.11
2023-03-07,REGN,1321.90
2023-03-07,BIIB,444.23
2023-03-07,ALNY,111.98
2023-03-07,BMRN,146.24
2023-03-07,SGEN,180.82
2023-03-07,INCY,32.40
2023-03-07,EXEL,27.32
2023-03-07,MRNA,178.83
2023-03-07,BNTX,13.98
2023-03-07,IONS,47.97
2023-03-07,SRPT,71.51
2023-03-07,RARE,15.85
2023-03-07,BLUE,0.64
2023-03-07,FOLD,5.48
2023-03-07,ACAD,2.77
2023-03-07,HALO,213.78
2023-03-07,KRTX,17.43
2023-03-07,IMVT,48.87
2023-03-07,ARWR,93.32
2023-03-07,PCVX,66.45
2023-03-07,BEAM,0.50
2023-03-07,EDIT,0.50
2023-03-08,AMGN,320.62
2023-03-08,GILD,78.80
2023-03-08,VRTX,379.71
2023-03-08,REGN,1344.59
2023-03-08,BIIB,441.62
2023-03-08,ALNY,112.34
2023-03-08,BMRN,148.05
2023-03-08,SGEN,184.52
2023-03-08,INCY,31.61
2023-03-08,EXEL,28.39
2023-03-08,MRNA,168.51
2023-03-08,BNTX,14.25
2023-03-08,IONS,47.61
2023-03-08,SRPT,70.30
2023-03-08,RARE,15.43
2023-03-08,BLUE,0.65
2023-03-08,FOLD,4.99
2023-03-08,ACAD,2.66
2023-03-08,HALO,199.29
2023-03-08,KRTX,17.26
2023-03-08,IMVT,48.05
2023-03-08,ARWR,103.33
2023-03-08,PCVX,66.53
2023-03-08,BEAM,0.50
2023-03-08,EDIT,0.50
2023-03-09,AMGN,326.81
2023-03-09,GILD,79.45
2023-03-09,VRTX,385.90
2023-03-09,REGN,1379.82
2023-03-09,BIIB,463.45
2023-03-09,ALNY,114.14
2023-03-09,BMRN,149.38
2023-03-09,SGEN,189.27
2023-03-09,INCY,30.50
2023-03-09,EXEL,28.11
2023-03-09,MRNA,183.94
2023-03-09,BNTX,13.16
2023-03-09,IONS,48.53
2023-03-09,SRPT,71.04
2023-03-09,RARE,15.69
2023-03-09,BLUE,0.66
2023-03-09,FOLD,5.23
2023-03-09,ACAD,2.62
2023-03-09,HALO,191.90
2023-03-09,KRTX,16.27
2023-03-09,IMVT,50.42
2023-03-09,ARWR,95.65
2023-03-09,PCVX,63.97
2023-03-09,BEAM,0.56
2023-03-09,EDIT,0.50
2023-03-10,AMGN,326.05
2023-03-10,GILD,80.48
2023-03-10,VRTX,393.47
2023-03-10,REGN,1356.12
2023-03-10,BIIB,458.31
2023-03-10,ALNY,110.03
2023-03-10,BMRN,147.30
2023-03-10,SGEN,186.09
2023-03-10,INCY,30.66
2023-03-10,EXEL,29.22
2023-03-10,MRNA,188.56
2023-03-10,BNTX,12.37
2023-03-10,IONS,49.61
2023-03-10,SRPT,74.03
2023-03-10,RARE,16.33
2023-03-10,BLUE,0.73
2023-03-10,FOLD,4.98
2023-03-10,ACAD,2.67
2023-03-10,HALO,199.32
2023-03-10,KRTX,16.19
2023-03-10,IMVT,50.77
2023-03-10,ARWR,97.97
2023-03-10,PCVX,64.25
2023-03-10,BEAM,0.60
2023-03-10,EDIT,0.50
2023-03-13,AMGN,319.43
2023-03-13,GILD,81.04
2023-03-13,VRTX,402.19
2023-03-13,REGN,1266.36
2023-03-13,BIIB,443.15
2023-03-13,ALNY,112.30
2023-03-13,BMRN,149.56
2023-03-13,SGEN,183.94
2023-03-13,INCY,31.00
2023-03-13,EXEL,31.05
2023-03-13,MRNA,179.43
2023-03-13,BNTX,12.98
2023-03-13,IONS,48.65
2023-03-13,SRPT,72.03
2023-03-13,RARE,15.00
2023-03-13,BLUE,0.71
2023-03-13,FOLD,4.96
2023-03-13,ACAD,2.67
2023-03-13,HALO,204.83
2023-03-13,KRTX,17.20
2023-03-13,IMVT,49.79
2023-03-13,ARWR,104.27
2023-03-13,PCVX,63.24
2023-03-13,BEAM,0.58
2023-03-13,EDIT,0.50
2023-03-14,AMGN,315.61
2023-03-14,GILD,80.81
2023-03-14,VRTX,403.29
2023-03-14,REGN,1320.54
2023-03-14,BIIB,456.62
2023-03-14,ALNY,115.75
2023-03-14,BMRN,148.49
2023-03-14,SGEN,184.05
2023-03-14,INCY,31.59
2023-03-14,EXEL,32.25
2023-03-14,MRNA,173.71
2023-03-14,BNTX,11.98
2023-03-14,IONS,50.43
2023-03-14,SRPT,71.48
2023-03-14,RARE,14.53
2023-03-14,BLUE,0.66
2023-03-14,FOLD,5.20
2023-03-14,ACAD,2.88
2023-03-14,HALO,205.08
2023-03-14,KRTX,17.03
2023-03-14,IMVT,52.18
2023-03-14,ARWR,109.70
